asin,title,rating,total_reviews,manufacturer,recent_month_sales,new_count,used_count,refurbished_count,availability_amazon,return_rate
B0DWGMCRDY,"Lenovo ThinkPad E16 Gen 2 AI Business Laptop 16.0"" IPS FHD Display (Intel Core Ultra 7 155U (Beats i7-1365u), 32GB DDR5, 512GB SSD, Backlit KB, Fingerprint, Thunderbolt 4, Win11P) w/Dockztorm Hub",0.0,0,Lenovo,0,2,0,0,0,0
B0DWGP3MJD,"Lenovo ThinkPad E16 Gen 2 AI Business Laptop 16.0"" IPS FHD Display (Intel Core Ultra 7 155U (Beats i7-1365u), 32GB DDR5, 1TB SSD, Backlit KB, Fingerprint, Thunderbolt 4, Win11P) w/DKZ Hub",4.4,97,Lenovo,0,3,0,0,0,0
B0DWGPVV3X,"Lenovo ThinkPad E16 Gen 2 AI Business Laptop 16.0"" IPS FHD Display (Intel Core Ultra 7 155U (Beats i7-1365u), 16GB DDR5, 512GB SSD, Backlit KB, Fingerprint, Thunderbolt 4, Win11P) w/Dockztorm Hub",4.4,97,Lenovo,0,2,0,0,0,0
B0DWGZ6CGZ,"Lenovo ThinkPad E16 Gen 2 AI Business Laptop 16.0"" IPS FHD Display (Intel Core Ultra 7 155U (Beats i7-1365u), 16GB DDR5, 1TB SSD, Backlit KB, Fingerprint, Thunderbolt 4, Win11P) w/Dockztorm Hub",4.4,97,Lenovo,0,2,0,0,0,0
B0DWL42VQ1,"suevery Desktop PC Ryzen7 5700G 8Cores 3.8G(Up to 4.6G Integrated AMD Radeon Graphics),Nvme SSD 1TB,16G DDR4 RAM,WiFi 6,Pre Built Gaming Towers Computer White",2.3,3,suevery,0,0,0,0,0,0
B0DWMMJS33,"HP 17.3 inch Laptop, FHD Display, Intel Core i5-1334U, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, Natural Silver, 17-cn3399nr",4.4,248,HP,3000,1,9,0,0,0
B0DWPQDLM5,"HP 17.3 inch Laptop, HD+ Display, AMD Ryzen 5 7520U, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 17-cp2199nr",4.4,292,HP,4000,1,20,0,0,0
B0DXTSW2GQ,"Morostron Laptop 16-inch 8GB DDR 512GB SSD Portable,Expandable to 1TB Pentium Quad-core CPU up to2.64 GHz 9000mAh Battery Mini HDMI Interface USB3.0 Interface Dual-Band WiFi Webcam Slim laptops",5.0,1,Morostron,0,0,0,0,0,0
B0DXTVQ1HC,"Morostron Laptop 16-inch 6GB DDR 512GB SSD Portable,Expandable to 1TB Pentium Quad-core CPU up to 2.64 GHz 9000mAh Battery Mini HDMI Interface USB3.0 Interface Dual-Band WiFi Webcam Slim laptops",0.0,0,Morostron,0,0,0,0,0,0
B0DY1K6767,"Lenovo 24 All-in-One Desktop Computer, Intel i3-N305 8-Core Processor, 4GB DDR4, 128GB PCIe SSD, 23.8"" FHD AIO for Home Office, WiFi 6, Bluetooth 5.2, Black, Windows 11 Home",5.0,1,Lenovo,0,0,0,0,0,0
B0DY7KGY8X,"AEXPXO PC Desktop,AMD Ryzen 5 5600GT 3.6GHz,16GB DDR4 RAM 3200MHz,1TB NVME SSD,Supply WiFi/Bluetooth Support for Office, Light Entertainment, Video Editing",4.3,86,Shenzhen zhuangji Master Electronic Commerce Co.Ltd.,100,0,0,0,0,0
B0DY95P5RV,"ViprTech Reaper 1.0 Liquid-Cooled PC - AMD Ryzen 7 8700F (5.0Ghz Turbo), RTX 5060 8GB, 16GB DDR5, 1TB NVMe SSD, Gold PSU, VR-Ready, WiFi, BT, Win 11, Gaming Desktop Computer, White",4.2,141,ViprTech,0,1,0,0,0,0
B0DY9PTCV1,"ViprTech Reaper 2.0 Liquid-Cooled PC - AMD Ryzen 7 8700F (5.0Ghz Turbo), RTX 5060 Ti 16GB, 16GB DDR5, 1TB NVMe SSD, Gold PSU, VR-Ready, WiFi BT, Win 11, Gaming Desktop Computer, White",4.2,142,ViprTech,50,1,0,0,0,0
B0DYF6YH5G,"ViprTech Reaper 3.0 Gaming PC - AMD Ryzen 7 8700F (5.0Ghz Liquid Cooled), RTX 5070 12GB, 32GB DDR5 RAM, 2TB NVMe SSD, 800W Gold, VR-Ready, WiFi BT, Win 11, Desktop Computer Prebuilt, White",4.2,142,ViprTech,0,1,0,0,0,0
B0DYF84ZNY,"HP OmniStudio X 27"" Touchscreen AI All-in-One Desktop, FHD IPS Low Blue Light Display, Intel Ultra 7 155H with Arc Graphics, 32GB DDR5 RAM, 1TB SSD, Wireless KB&M, Bundle with Adata 512GB External SSD",5.0,4,HP Inc.,0,1,0,0,0,0
B0DYF967J8,"HP OmniStudio X 27"" Touchscreen AI All-in-One Desktop, FHD IPS Low Blue Light Display, Intel Ultra 7 155H with Arc Graphics, 32GB DDR5 RAM, 2TB SSD, Wireless KB&M, Bundle with Adata 512GB External SSD",5.0,4,HP Inc.,0,1,0,0,0,0
B0DYF9KDJX,"HP OmniStudio X 27"" Touchscreen AI All-in-One Desktop, FHD IPS Low Blue Light Display, Intel Ultra 7 155H with Arc Graphics, 64GB DDR5 RAM, 2TB SSD, Wireless KB&M, Bundle with Adata 512GB External SSD",5.0,4,HP Inc.,0,0,0,0,0,0
B0DYJN67DK,"STGAubron Gaming PC Desktop Computer, Intel Core i5-10400F up to 4.3G, GeForce RTX 2060S 8G, 16GB DDR4, 1TB SSD, WiFi 6, BT 5.0, RGB Fan x6, Windows 11 Home",4.0,98,STGAubron,0,1,0,0,0,0
B0DYK2N8DC,"HP 23.8 inch All-in-One Desktop PC, FHD Touchscreen, AMD Ryzen 5 7520U, 16 GB RAM, 1 TB SSD, AMD Radeon Graphics, Windows 11 Home, Jet Black, 24- cr0140 (2025)",5.0,6,HP,50,15,0,0,3,0
B0DZ73DTVT,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Starlight",4.8,3137,Apple,10000,6,3,0,3,1
B0DZ73HCJZ,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Purple",4.8,3137,Apple,10000,6,1,0,3,0
B0DZ73LCP8,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E + 5G Cellular, Touch ID, All-Day Battery Life — Blue",4.8,3137,Apple,300,4,1,0,0,0
B0DZ73NSGC,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 512GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Starlight",4.8,3137,Apple,100,2,1,0,0,0
B0DZ73TF31,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 1TB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Starlight",4.8,3137,Apple,0,2,1,0,0,0
B0DZ74G4WC,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 512GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Purple",4.8,3137,Apple,200,1,1,0,3,0
B0DZ74YQ1V,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Blue",4.8,3137,Apple,7000,6,2,0,3,0
B0DZ75689N,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 1TB, 12MP Front/Back Camera, Wi-Fi 6E + 5G Cellular, Touch ID, All-Day Battery Life — Purple",4.8,3137,Apple,0,2,0,0,0,0
B0DZ75DNYQ,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 1TB, 12MP Front/Back Camera, Wi-Fi 6E + 5G Cellular, Touch ID, All-Day Battery Life — Starlight",4.8,3137,Apple,0,2,1,0,0,0
B0DZ75FBFB,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E + 5G Cellular, Touch ID, All-Day Battery Life — Space Gray",4.8,3137,Apple,500,4,1,0,0,0
B0DZ75N9KQ,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 256GB, 12MP Front/Back Camera, Wi-Fi 6E + 5G Cellular, Touch ID, All-Day Battery Life — Blue",4.8,3137,Apple,300,4,1,0,0,0
B0DZ75P1P9,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 512GB, 12MP Front/Back Camera, Wi-Fi 6E + 5G Cellular, Touch ID, All-Day Battery Life — Starlight",4.8,3137,Apple,0,2,0,0,0,0
B0DZ76RM7P,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 256GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Blue",4.8,3137,Apple,5000,6,3,0,3,0
B0DZD1RBVX,"STGAubron Gaming PC Computer Desktop, AMD Ryzen 5 5500 up to 4.2GHz, GeForce RTX 3050 6G,16G DDR4, 1T SSD, WiFi 6 & BT 5.0, RGB Fan x6, Windows 11 Home,White",4.2,5,STGAubron,0,2,0,0,0,0
B0DZJ2CGYW,"Apple 2024 iPad Air (13-inch, Wi-Fi, 128GB) - Blue (Renewed Premium)",4.6,228,Apple,0,0,0,0,0,0
B0DZP5W2L8,"Lenovo IdeaPad 1 Student Laptop, 15.6"" FHD Display, Intel Dual Core Processor, 36GB RAM, 2TB SSD + 128GB eMMC, 1 Year Office 365, Wi-Fi 6, SD Card Reader, W11H, Grey, Additional 1 Yr ADP",4.2,958,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0DZP7HZS8,"Lenovo IdeaPad 1 Student Laptop, Intel Dual Core Processor, 36GB RAM, 1TB SSD + 128GB eMMC, 15.6"" FHD Display, 1 Year Office 365, Windows 11 Home, Wi-Fi 6, Webcam, Bluetooth, SD Card Reader, Grey",4.1,1440,"Lenovo Group, Ltd.",0,2,0,0,0,0
B0DZP84SM6,"Lenovo IdeaPad 1 Student Laptop, Intel Dual Core Processor, 36GB RAM, 2TB SSD + 128GB eMMC, 15.6"" FHD Display, 1 Year Office 365, Windows 11 Home, Wi-Fi 6, Webcam, Bluetooth, SD Card Reader, Grey",4.1,1441,"Lenovo Group, Ltd.",0,2,0,0,0,0
B0DZP85325,"Lenovo IdeaPad 1 Student Laptop, 15.6"" FHD Display, Intel Dual Core Processor, 36GB RAM, 1TB SSD + 128GB eMMC, 1 Year Office 365, Wi-Fi 6, SD Card Reader, W11H, Grey, Additional 1 Yr ADP",4.2,957,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0DZPDVKXJ,"HP EliteDesk 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 32GB DDR5, 2TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Win11 Pro",4.4,1307,hp,0,2,0,0,0,0
B0DZPFT748,"HP EliteDesk 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 64GB DDR5, 2TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Win11 Pro",4.4,1307,hp,0,2,0,0,0,0
B0DZPG8ZGV,"HP EliteDesk 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 128GB DDR5, 4TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Win11 Pro",4.4,1307,hp,0,1,0,0,0,0
B0DZPGDMLC,"HP EliteDesk 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 16GB DDR5, 512GB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Win11 Pro",4.4,1307,hp,0,2,0,0,0,0
B0DZPH5R7S,"HP EliteDesk 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 32GB DDR5, 1TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Win11 Pro",4.4,1307,hp,50,2,0,0,0,0
B0DZZWMB2L,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB Gen 4 SSD, Wi-Fi 7, Windows 11 Home",4.3,377,ASUS,3000,20,5,0,0,0
B0F167PYK7,"Dell 15 Laptop DC15250-15.6-inch FHD (1920x1080) 120Hz Display, Intel Core i5-1334U Processor, 16GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, Onsite Service - Platinum Silver",4.4,208,Dell,4000,25,5,0,0,0
B0F1D5SQBW,"Morostron Laptop 16-inch, 8GB DDR 128GB SSD Portable, Expandable to 1TB,Pentium Quad-core CPU up to 2.64 GHz,9000mAh Battery,Mini HDMI Interface,USB3.0 Interface,Dual-Band WiFi,Webcam,Slim laptops",0.0,0,Morostron,0,0,0,0,0,0
B0F1DPFZPG,"Dell Pro Slim(Next-gen Optiplex 7020 SFF) Intel 14-Core i5-14500, 64GB DDR5 RAM, 1TB SSD, RJ-45, DP Port, HDMI, Wired KB & Mouse, W11P, 3YR WTY, Business Desktop",4.4,33,Oemgenuine,0,2,0,0,0,0
B0F1DRF7CG,"Dell Pro Slim(Next-gen Optiplex 7020 SFF) Intel 14-Core i5-14500, 64GB DDR5 RAM, 2TB SSD, RJ-45, DP Port, HDMI, Wired KB & Mouse, W11P, 3YR WTY, Business Desktop",4.5,2,Oemgenuine,0,1,0,0,0,0
B0F1PM7FQ8,"STGAubron RGB Desktop PC Computer, AMD Ryzen 5 3400G up to 4.2GHz, 16G DDR4, 512G SSD, WiFi 6 & BT 5.2, RGB Fan x6, RGB Keyboard & Mouse, Windows 11 Home",3.9,48,STGAubron,50,0,0,0,0,0
B0F1PZTQFJ,"Dell Tower Plus EBT2250 Desktop - Intel Core Ultra 7 265, 1TB SSD, 32GB DDR5 RAM, Intel UHD, 1 Year Onsite Service & 6 Month Dell Migrate, Windows 11 Home, 1-Year McAfee+Premium Protection - Black",3.9,29,Dell,50,7,10,0,4,0
B0F1ZR7WJG,"HP 27 Ultra 7 Business All-in-One Desktop, 27"" FHD, Intel 12 Cores Ultra 7 155U (Beats Intel i7-1355U), 64GB DDR5 RAM, 1TB SSD, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro",4.0,44,HP,0,2,0,0,0,0
B0F1ZRVYZF,"HP 27 Ultra 7 Business All-in-One Desktop, 27"" FHD, Intel 12 Cores Ultra 7 155U (Beats Intel i7-1355U), 32GB DDR5 RAM, 1TB SSD, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro",4.0,44,HP,0,3,1,0,0,0
B0F2BCYSZS,"HP Desktop Tower Pro | 13th Intel Core Ultra-Fast i3 CPU (Quad Cores, w/Turbo-Boost 4.5GHz) | 64GB RAM, 3TB Storage | Wi-Fi, Bluetooth | HDMI, USB, VGA, DVD-W, RJ-45| Keyboard & Mouse | Wins 11 Pro",3.6,4,HP,50,1,0,0,0,0
B0F2BDSWBF,"HP Desktop Tower Pro | 13th Intel Core Ultra-Fast CPU (Quad Cores, w/Turbo-Boost 4.5GHz) | 32GB RAM, 3TB Storage | Wi-Fi, Bluetooth | HDMI, USB, VGA, DVD-W, RJ-45| Keyboard & Mouse | Wins 11 Pro",5.0,1,HP,0,1,0,0,0,0
B0F2BG3YFW,"HP Desktop Tower Pro | 13th Intel Core Ultra-Fast CPU (Quad Cores, w/Turbo-Boost 4.5GHz) | 12GB RAM, 1.5TB Storage | Wi-Fi, Bluetooth | HDMI, USB, VGA, DVD-W, RJ-45| Keyboard & Mouse | Wins 11 Pro",4.5,1040,HP,0,1,0,0,0,0
B0F2BG4KXQ,"HP Desktop Tower Pro | 13th Intel Core Ultra-Fast CPU (Quad Cores, w/Turbo-Boost 4.5GHz) | 20GB RAM, 1.5TB Storage | Wi-Fi, Bluetooth | HDMI, USB, VGA, DVD-W, RJ-45| Keyboard & Mouse | Wins 11 Pro",4.1,25,HP,0,1,0,0,0,0
B0F2BH31HH,"HP Desktop Tower Pro | 13th Intel Core Ultra-Fast CPU (Quad Cores, w/Turbo-Boost 4.5GHz) | 64GB RAM, 2TB Storage | Wi-Fi, Bluetooth | HDMI, USB, VGA, DVD-W, RJ-45| Keyboard & Mouse | Wins 11 Pro",4.2,29,HP,200,1,0,0,0,0
B0F2TM49KQ,"Dell Slim Desktop ECS1250 - Intel Core Ultra 5-225 Processor, Intel UHD Graphics, 16GB DDR5 5600MT/s Memory, 512GB M.2 SSD, 3.0 SD Card Reader, Dell Wired Keyboard and Mouse, Basic Onsite Service",4.5,207,Dell,0,14,2,0,0,0
B0F3BLZ2L7,"ViprTech Reaper 2.5 Gaming PC - AMD Ryzen 7 8700F (5.0Ghz Liquid Cooled), AMD RX 9060 XT 16GB, 16GB DDR5 RAM, 1TB NVMe SSD, 800W Gold PSU, VR-Ready, WiFi BT, Win 11, Desktop Computer Prebuilt, White",4.2,141,ViprTech,0,1,0,0,0,0
B0F3JMYBHS,"Lenovo ThinkPad E16 Business Laptop 16.0"" WUXGA Display (AMD Ryzen 7 7735U, 32GB DDR5, 512GB M.2 PCIe SSD, AMD Radeon 660M, Backlit KB, Fingerprint, Thunderbolt 4, Win 11 Pro) w/Dockztorm Hub",5.0,1,Lenovo,0,2,0,0,0,0
B0F4KGK54F,"Laptop 16-inch 8GB DDR 128GB SSD Portable Laptop,Expandable to 1TB Pentium Quad-core CPU up to 2.64 GHz 9000mAh Battery Mini HDMI Interface USB3.0 Interface Dual-Band WiFi Webcam Slim laptops",5.0,1,Morostron,0,0,0,0,0,0
B0F52SK1SH,"Apple 2025 iPad Air 13-inch, Wi-Fi, 128GB - Space Gray (Renewed)",5.0,23,Apple,50,1,1,2,0,0
B0F53N2D1H,"PINGDY 27” All-in-One Desktop Computers, N5095 Quad-Core Desktop Computer PC, 16G RAM 512G SSD IPS HD Ultra-Thin Display, USB3.0 Built-in Speaker Keyboard Mouse for Gaming Office Study",1.0,1,PINGDY,0,1,0,0,0,0
B0F632BBZG,"AEXPXO Gaming PC Desktop Computers,Prebuilt Gaming Computer AMD Ryzen 7 7800X3D 4.2GHz,RX 9070XT 16GB GDDR6,32GB DDR5 RAM 6000MHz,2TB NVME SSD,A360W VK ARGB Liquid Coole,850W Power Supply",4.3,85,Shenzhen zhuangji Master Electronic Commerce Co.Ltd.,0,1,0,0,0,0
B0F634R6BX,"Apple 2025 iPad with A16 Chip, 11-inch, Wi-Fi, 256GB, Silver (Renewed)",4.5,87,Apple,100,4,2,0,0,0
B0F6365LG7,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 256GB) - Blue (Renewed)",4.5,87,Apple,300,1,1,2,0,0
B0F6365NPR,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 256GB) - Pink (Renewed)",4.5,87,Apple,0,1,1,2,0,0
B0F63672N6,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 256GB) - Yellow (Renewed)",4.5,87,Apple,0,1,0,1,0,0
B0F636Z3NS,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 128GB) - Blue (Renewed)",4.5,87,Apple,500,4,3,0,0,0
B0F637W5CV,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 512GB) - Pink (Renewed)",4.5,87,Apple,0,1,0,1,0,0
B0F6384PMQ,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 128GB) - Pink (Renewed)",4.5,87,Apple,50,2,1,3,0,0
B0F638LM26,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 512GB) - Silver (Renewed)",4.5,87,Apple,0,2,1,3,0,0
B0F638SMYK,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 128GB) - Yellow (Renewed)",4.5,87,Apple,0,3,1,4,0,0
B0F63922JN,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 512GB) - Blue (Renewed)",4.5,87,Apple,0,1,0,1,0,0
B0F6393J1K,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 512GB) - Blue (Renewed)",4.5,87,Apple,0,3,1,4,0,0
B0F6396H27,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 256GB) - Silver (Renewed)",4.5,87,Apple,0,2,3,5,0,0
B0F639BG83,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 128GB) - Silver (Renewed)",4.5,87,Apple,0,4,1,5,0,0
B0F639DMXV,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 512GB) - Silver (Renewed)",4.5,87,Apple,0,2,1,3,0,0
B0F639WKQP,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 128GB) - Blue (Renewed)",4.5,87,Apple,50,4,1,5,0,0
B0F639ZJKV,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 128GB) - Silver (Renewed)",4.5,87,Apple,50,4,2,0,0,0
B0F63BBRNQ,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 128GB) - Yellow (Renewed)",4.5,87,Apple,0,4,1,5,0,0
B0F63BDGFD,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi, 256GB) - Blue (Renewed)",4.5,87,Apple,0,0,0,0,0,0
B0F63C3Q7J,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 128GB) - Pink (Renewed)",4.5,87,Apple,100,2,1,3,0,0
B0F63CPN4H,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 256GB) - Yellow (Renewed)",4.5,87,Apple,0,1,1,2,0,0
B0F63D6WS6,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 512GB) - Pink (Renewed)",4.5,87,Apple,0,2,2,4,0,0
B0F677NWYV,"HP OmniStudio X 32 AI All-in-One Desktop, 31.5"" UHD 4K 3840*2160 550 nits IPS, Intel Ultra 7 155H, 32GB DDR5, 1TB SSD, Wi-Fi 7, Wireless KB&M, 5MP Camera, Bundle with Adata UC310 64GB USB Flash Drive",2.4,3,HP Inc.,0,0,0,0,0,0
B0F677P1WK,"HP OmniStudio X 32 AI All-in-One Desktop, 31.5"" UHD 4K 3840*2160 550 nits IPS, Intel Ultra 7 155H, 64GB DDR5, 1TB SSD, Wi-Fi 7, Wireless KB&M, 5MP Camera, Bundle with Adata UC310 64GB USB Flash Drive",2.4,3,HP Inc.,0,0,0,0,0,0
B0F678FRM2,"HP OmniStudio X 32 AI All-in-One Desktop, 31.5"" UHD 4K 3840*2160 550 nits IPS, Intel Ultra 7 155H, 16GB DDR5, 1TB SSD, Wi-Fi 7, Wireless KB&M, 5MP Camera, Bundle with Adata UC310 64GB USB Flash Drive",2.4,3,HP Inc.,0,0,0,0,0,0
B0F678K9Y5,"HP OmniStudio X 32 AI All-in-One Desktop, 31.5"" UHD 4K 3840*2160 550 nits IPS, Intel Ultra 7 155H, 64GB DDR5, 2TB SSD, Wi-Fi 7, Wireless KB&M, 5MP Camera, Bundle with Adata UC310 64GB USB Flash Drive",2.4,3,HP Inc.,0,0,0,0,0,0
B0F6794V2D,"HP OmniStudio X 32 AI All-in-One Desktop, 31.5"" UHD 4K 3840*2160 550 nits IPS, Intel Ultra 7 155H, 32GB DDR5, 2TB SSD, Wi-Fi 7, Wireless KB&M, 5MP Camera, Bundle with Adata UC310 64GB USB Flash Drive",2.4,3,HP Inc.,0,0,0,0,0,0
B0F6N8Z3NP,"Morostron Laptop 16-inch, 8GB DDR 256GB SSD Portable, Expandable to 1TB,Pentium Quad-core CPU up to 2.64 GHz,9000mAh Battery,Mini HDMI Interface,USB3.0 Interface,Dual-Band WiFi,Webcam,Slim laptops",5.0,1,Morostron,0,0,0,0,0,0
B0F6NYFMMS,"HP 2024 24-CB100 All-in-One Desktop 23.8"" FHD IPS Touch 6-Core Intel Core i3-1215U Intel UHD Graphics 8GB DDR4 256GB NVMe SSD, Webcam Keyboard, Mouse Windows 11 Home (Renewed)",4.6,577,HP,50,1,0,0,0,0
B0F6Y44V4P,"Dell Optiplex 5070 Mini Tower Desktop Computer PC, Core i7-9700 3.0GHz to 4.7GHz, 32GB DDR4 1TB M.2 NVMe SSD, 4K Support, Keyboard & Mouse, WiFi BT Windows 11 Pro 64bit(Renewed)",4.1,145,Dell,0,1,0,1,0,0
B0F6Y4LH4Y,"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 7800X3D 4.2 GHz (5GHz Turbo), NVIDIA RTX 5060 Ti 16GB, 1TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000 RGB, 650W Gold PSU, 360mm ARGB AIO, Wi-Fi, Win 11",4.4,26,Skytech Gaming,50,2,0,0,0,0
B0F71R72PC,"Lenovo ThinkCentre All-in-One Desktop Computer, 24"" FHD IPS Display, 10-core Intel Core i7-13620H Processor, 64GB DDR5, 2TB SSD, Wi-Fi 6, USB-C, HDMI in&Out, Wired KB&Mouse, Windows 11 Pro",4.7,17,Lenovo,0,1,0,0,0,0
B0F7313X8L,"ASUS ROG Strix 32” 4K OLED Gaming Monitor (XG32UCWG) - TrueBlack Glossy OLED, Dual Mode (4K@165Hz, FHD@330Hz), 0.03ms, G-SYNC Compatible, Neo Proximity Sensor, USB-C, HDMI 2.1, 3 yr Warranty",4.3,2210,ASUS,1000,6,5,0,0,0
B0F76MTKYK,"2025 Apple iPad, (11-inch, Wi-Fi, 128GB) Silver (Renewed Premium)",4.7,78,Apple,1000,2,0,2,0,0
B0F79THXVL,HP 2025 New 22 Inch All-in-One Desktop Computer • 12GB RAM • 256GB PCIe SSD • Intel CPU • Ultra-Quiet Design • Microsoft Office Trial • Wi-Fi 6 • White KB & Mouse • WOWPC Recovery USB • Windows 11,4.2,51,hp,0,0,1,0,0,0
B0F7CKMJXC,"Dell OptiPlex 7020 Desktop SFF, Intel Core i7-12700K, 32GB DDR5, 1TB NVMe SSD, Type-C, WiFi 6e, Bluetooth, DisplayPort, HDMI, 7000 Small Form Factor Business Computer, Windows 11 Pro, Black",4.5,23,Dell,50,2,1,0,0,0
B0F7J5XGR6,"Apple 2025 iPad, 11-inch, Wi-Fi, 128GB, Blue (Renewed Premium)",4.7,78,Apple,500,2,0,2,0,0
B0F7PMSTHM,"HP 27 Ultra 7 Business All-in-One Desktop, 27"" FHD Touch, Intel 12 Cores Ultra 7 155U (Beats Intel i7-1355U), 64GB DDR5 RAM, 2TB SSD, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro",4.0,44,HP,0,5,1,0,0,0
B0F7PNZYSB,"HP 27 Ultra 7 Business All-in-One Desktop, 27"" FHD Touch, Intel 12 Cores Ultra 7 155U (Beats Intel i7-1355U), 64GB DDR5 RAM, 1TB SSD, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro",4.0,44,HP,0,3,0,0,0,0
B0F7Q4NJ31,"HP 27 Ultra 7 Business All-in-One Desktop, 27"" FHD, Intel 12 Cores Ultra 7 155U (Beats Intel i7-1355U), 64GB DDR5 RAM, 2TB SSD, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro",4.0,44,HP,0,2,0,0,0,0
